"/home/drh/Music/APP - You're Gonna Get Your Fingers Burned.mp3","Alan Parsons Project","Eye in the Sky","You're Gonna Get Your Fingers Burned"
"/home/drh/Music/Billy Dean - I'm Not Built That Way.mp3","Billy Dean","Greatest Hits","I'm Not Built That Way"
"/home/drh/Music/Grapes of Wrath - Stay.mp3","The Grapes of Wrath","Now & Again","Stay"
"/home/drh/Music/Adele - Chasing Pavements.mp3","Adele","19","Chasing Pavements"
"/home/drh/Music/Lady Antebellum - Hello World.mp3","Lady Antebellum","Need You Now","Hello World"
"/home/drh/Music/Taylor Swift - Invisible.mp3","Taylor Swift","Taylor Swift [Bonus Tracks]","Invisible"
"/home/drh/Music/Pablo Cruz - A Place In The Sun.mp3","Pablo Cruise","20th Century Masters: The Millennium Collection: Best of Pablo Cruise","A Place In The Sun"
"/home/drh/Music/Chilliwack - Fly At Night.mp3","Chilliwack","Dreams, Dreams, Dreams","Fly at Night"
"/home/drh/Music/Veronicas - Someone Wake Me Up.mp3","Veronicas","Hook Me Up","Someone Wake Me Up"
"/home/drh/Music/Bob Marley - Redemption Song.mp3","Bob Marley","Legend","Redemption Song"
"/home/drh/Music/Kansas - Song for America.mp3","Kansas","Song for America [Expanded]","Song for America [#][*][Single Edit]"
"/home/drh/Music/George Winston - Variations on the Kanon.mp3","George Winston","December","Variations on the Kanon"
"/home/drh/Music/Lady Antebellum - On This Winters Night.mp3","Lady Antebellum","A Merry Little Christmas","On This Winters Night"
"/home/drh/Music/Don Ross - Catherine.mp3","Don Ross","Huron Street","Catherine"
"/home/drh/Music/Bob Welch - Sentimental Lady.mp3","Bob Welch","The Best of Bob Welch","Sentimental Lady"
"/home/drh/Music/Elton John - Rocket Man.mp3","Elton John","Honky Chateau","Rocket Man (I Think It's Going To Be A Long Long Time)"
"/home/drh/Music/Spiral Starecase - More Today Than Yesterday.mp3","Spiral Starecase","Super Hits of the '70s: Have a Nice Day, Vol. 1","More Today Than Yesterday"
"/home/drh/Music/Police - King Of Pain.mp3","Police","Every Breath You Take","King Of Pain"
"/home/drh/Music/50 Cent - Candy Shop.mp3","50 Cent","Valentine's Day Massacre","Candy Shop"
"/home/drh/Music/Lionel Richie - Stuck On You.mp3","Lionel Richie","Can't Slow Down","Stuck On You"
"/home/drh/Music/Dan Fogelberg - Run for the Roses.mp3","Dan Fogelberg","The Innocent Age Disc 1","Run for the Roses"
"/home/drh/Music/No Doubt - Hella Good.mp3","No Doubt","Rock Steady","Hella Good"
"/home/drh/Music/Alison Krauss - Deeper Than Crying.mp3","Alison Krauss","So Long, So Wrong","Deeper Than Crying"
"/home/drh/Music/Indigo Girls - The Wood Song.mp3","Indigo Girls","Swamp Ophelia","The Wood Song"
"/home/drh/Music/Paramore - The Only Exception.mp3","Paramore","Brand New Eyes","The Only Exception"
"/home/drh/Music/Sixpence None The Richer - Don't Dream It's Over.mp3","Sixpence None The Richer","Divine Discontent","Don't Dream It's Over"
"/home/drh/Music/Fleetwood Mac - Don't Stop.mp3","Fleetwood Mac","Rumours","Don't Stop"
"/home/drh/Music/Matt Nathanson - Modern Love.mp3","Matt Nathanson","Modern Love","Modern Love"
"/home/drh/Music/Alan Jackson - Wanted.mp3","Alan Jackson","Here in the Real World","Wanted"
"/home/drh/Music/Aerosmith - I Don't Wanna Miss A Thing.mp3","Aerosmith","Armageddon","I Don't Want To Miss a Thing"
"/home/drh/Music/APP - Fly to Me.mp3","Alan Parsons","The Secret","Fly to Me"
"/home/drh/Music/Kenny Chesney - Living in Fast Forward.mp3","Kenny Chesney","The Road and the Radio","Living in Fast Forward"
"/home/drh/Music/Tony Bennett - Santa Claus is Comin to Town.mp3","Tony Bennett","The Christmas Album","Santa Claus is Comin to Town"
"/home/drh/Music/Petula Clark - Don't Sleep in the Subway.mp3","Petula Clark","The Ultimate Petula Clark","Don't Sleep in the Subway"
"/home/drh/Music/Partridge Family - I Think I Love You.mp3","The Partridge Family","Super Hits of the '70s: Have a Nice Day, Vol. 3","I Think I Love You"
"/home/drh/Music/Taylor Swift - Teardrops on My Guitar [Pop Version].mp3","Taylor Swift","Taylor Swift [Bonus Tracks]","Teardrops on My Guitar [Pop Version]"
"/home/drh/Music/John Denver - Matthew.mp3","John Denver","The Best of John Denver Live","Matthew"
"/home/drh/Music/Megan Slankard - Company.mp3","Megan Slankard","Lady Is a Pirate","Company"
"/home/drh/Music/Rick James - You And I.mp3","Rick James","20th Century Masters: The Millennium Collection: Best Of Rick James","You And I"
"/home/drh/Music/Supertramp - Another Man's Woman.mp3","Supertramp","Retrospectacle","Another Man's Woman"
"/home/drh/Music/Shawn Colvin - Sunny Came Home.mp3","Shawn Colvin","A Few Small Repairs","Sunny Came Home"
"/home/drh/Music/Billy Ocean - Love Really Hurts Without You.mp3","Billy Ocean","Super Hits of the '70s: Have a Nice Day, Vol. 23","Love Really Hurts Without You"
"/home/drh/Music/Boomtown Rats - I Don't Like Mondays.mp3","Boomtown Rats","Best of Boomtown Rats [Eagle]","I Don't Like Mondays"
"/home/drh/Music/Lee Ritenour - LP (For Les Paul).mp3","Lee Ritenour's 6 String Theory","6 String Theory","L.P. (For Les Paul) [feat. Lee Ritenour, Joey DeFrancesco, Pat Martino]"
"/home/drh/Music/Fleetwood Mac - Everywhere.mp3","Fleetwood Mac","Tango In The Night (Remastered)","Everywhere (2017 Remastered)"
"/home/drh/Music/Turtles - Elenore.mp3","The Turtles","Save the Turtles: The Turtles' Greatest","Elenore"
"/home/drh/Music/Lady Gaga - Paparazzi.mp3","Lady Gaga","The Fame [Bonus Track]","Paparazzi"
"/home/drh/Music/Cuff Links - Tracy.mp3","The Cuff Links","Super Hits of the '70s: Have a Nice Day, Vol. 1","Tracy"
"/home/drh/Music/Gretchen Wilson - The Bed.mp3","Gretchen Wilson","Here For The Party","The Bed"
"/home/drh/Music/Mormon Tabernacle Choir - Hark the Herald Angels Sing.mp3","Mormon Tabernacle Choir","Christmas with the MTC","Hark the Herald Angels Sing"
"/home/drh/Music/Little Eva - The Loco-Motion.mp3","Little Eva","Land Of 1000 Dances","The Loco-Motion"
"/home/drh/Music/Katy Perry - If You Can Afford Me.mp3","Katy Perry","One Of The Boys","If You Can Afford Me"
"/home/drh/Music/Jimmy Buffett - Fins.mp3","Jimmy Buffett","Songs You Know By Heart","Fins"
"/home/drh/Music/Linda Ronstadt - Poor Poor Pitiful Me.mp3","Linda Ronstadt","Simple Dreams","Poor Poor Pitiful Me"
"/home/drh/Music/Bach Goldberg Variations.mp3","Bach","Classical Album","Goldberg Variations"
"/home/drh/Music/Earl Klugh - Dr Macumba.mp3","Earl Klugh","Best Of Earl Klugh","Dr. Macumba"
"/home/drh/Music/Andrea Bocelli - Il Mare Calmo Della Sera.mp3","Andrea Bocelli","Romanza (Remastered)","Il Mare Calmo Della Sera"
"/home/drh/Music/Angela Strehli - Boogie Woogie Santa Claus.mp3","Angela Strehli","Hip Holidays","Boogie Woogie Santa Claus"
"/home/drh/Music/Prokofiev Montagues and Capulets.mp3","Prokofiev","Classical Album","Montagues and Capulets"
"/home/drh/Music/B-52s - Shiny Happy People.mp3","B-52s","Out of Time","Shiny Happy People"
"/home/drh/Music/Dire Straits - My Party.mp3","Dire Straits","On Every Street","My Parties"
"/home/drh/Music/Megan Slankard - It's All My Fault (But I'm Not Sorry).mp3","Megan Slankard","Freaky Little Story","It's All My Fault (But I'm Not Sorry)"
"/home/drh/Music/Dixie Chicks - Truth Number 2.mp3","Dixie Chicks","Home","Truth No. 2"
"/home/drh/Music/Black Eyed Peas - I Gotta Feeling.mp3","The Black Eyed Peas","Now That's What I Call Party Anthems","I Gotta Feeling"
"/home/drh/Music/Murray Head - Superstar.mp3","Murray Head","Super Hits of the '70s: Have a Nice Day, Vol. 5","Superstar"
"/home/drh/Music/Home Alone - We Wish You a Merry Christmas and End Title.mp3","John Williams","Home Alone - Soundtrack","We Wish You a Merry Christmas / End Title (Voice)"
"/home/drh/Music/Sniff 'n' the Tears - Driver's Seat.mp3","Sniff 'n' the Tears","Super Hits of the '70s: Have a Nice Day, Vol. 22","Driver's Seat"
"/home/drh/Music/Mariah Carey - Love Takes Time.mp3","Mariah Carey","Mariah Carey","Love Takes Time"
"/home/drh/Music/Sinead OConnor - Mandinka.mp3","Sinéad O'Connor","The Lion and the Cobra","Mandinka"
"/home/drh/Music/American Hi-Fi - Another Perfect Day.mp3","American Hi-Fi","American Hi-Fi","Another Perfect Day"
"/home/drh/Music/Clay Aiken - The Way.mp3","Clay Aiken","Playlist: The Very Best Of Clay Aiken","The Way"
"/home/drh/Music/Barenaked Ladies - Alcohol.mp3","Barenaked Ladies","Stunt","Alcohol"
"/home/drh/Music/Indigo Girls - Love's recovery.mp3","Indigo Girls","Indigo Girls","Love's Recovery"
"/home/drh/Music/Good Charlotte - The Young And Then Hopeless.mp3","Good Charlotte","The Young And The Hopeless","The Young And Then Hopeless"
"/home/drh/Music/Train - Marry Me.mp3","Train","Save Me, San Francisco","Marry Me"
"/home/drh/Music/98 Degrees - My Everything.mp3","98 Degrees","Revelation","My Everything"
"/home/drh/Music/Rascal Flatts - The Day Before You.mp3","Rascal Flatts","Feels Like Today","The Day Before You"
"/home/drh/Music/Anne Murray - Danny's Song.mp3","Anne Murray","Danny's Song","Danny's Song"
"/home/drh/Music/Andrea Bocelli - Macchine da guerra.mp3","Andrea Bocelli","Romanza (Remastered)","Macchine da guerra"
"/home/drh/Music/Carrie Underwood - I Told You So_bad.mp3","Carrie Underwood","Carnival Ride","I Told You So"
"/home/drh/Music/Ben Folds - The Luckiest.mp3","Ben Folds","Rockin' The Suburbs","The Luckiest"
"/home/drh/Music/Dianna Ross - Upside Down.mp3","Diana Ross","Definitive Collection","Upside Down"
"/home/drh/Music/Carpenters - Sweet, Sweet Smile.mp3","Carpenters","Gold: Greatest Hits [35th Anniversary Edition] Disc 1","Sweet, Sweet Smile"
"/home/drh/Music/Justin Timberlake - Senorita.mp3","Justin Timberlake","Justified","Senorita"
"/home/drh/Music/Destiny's Child - Brown Eyes.mp3","Destiny's Child","Survivor","Brown Eyes"
"/home/drh/Music/George Strait - I Cross My Heart.mp3","George Strait","50 Number Ones Disc 1","I Cross My Heart"
"/home/drh/Music/Bryan White - Between Now And Forever.mp3","Bryan White","Country Wedding Songs","Between Now And Forever"
"/home/drh/Music/Ella Fitzgerald - They Can't Take That Away.mp3","Ella Fitzgerald","Dinner at 8","They Can't Take That Away From Me"
"/home/drh/Music/Mannheim Steamroller - Stille Nacht.mp3","Mannheim Steamroller","Christmas","Stille Nacht"
"/home/drh/Music/Shania Twain - Any Man Of Mine.mp3","Shania Twain","The Woman In Me","Any Man Of Mine"
"/home/drh/Music/Puccini Vissi d'arte.mp3","Puccini","Classical Album","Vissi d'arte"
"/home/drh/Music/Jonas Brothers - Sucker.mp3","Jonas Brothers","Happiness Begins","Sucker"
"/home/drh/Music/Windham Hill - Pavane.mp3","Steve Erquiaga","Touch - Windham Hill 25 Years of Guitar","Pavane"
"/home/drh/Music/Stryper - Free.mp3","Stryper","To Hell With The Devil","Free"
"/home/drh/Music/Rod Stewart - Maggie May.mp3","Rod Stewart","Sing It Again Rod","Maggie May"
"/home/drh/Music/Leon Redbone - Come and Get Your Love.mp3","Leon Redbone","Super Hits of the '70s: Have a Nice Day, Vol. 12","Come and Get Your Love"
"/home/drh/Music/Dobie Gray - Drift Away.mp3","Dobie Gray","Super Hits of the '70s: Have a Nice Day, Vol. 10","Drift Away"
"/home/drh/Music/Trace Adkins - It Was You.mp3","Trace Adkins","Dreamin' Out Loud","It Was You"
"/home/drh/Music/Supertramp - Rudy.mp3","Supertramp","Retrospectacle","Rudy"
"/home/drh/Music/Louis Armstrong - Christmas Night in Harlem.mp3","Louis Armstrong","Hip Holidays, Vol. 2","Christmas Night in Harlem"
"/home/drh/Music/Chilliwack - Something Better.mp3","Chilliwack","Dreams Dreams Dreams","Something Better"
"/home/drh/Music/ELO - On The Run.mp3","ELO","Discovery","On The Run"
"/home/drh/Music/Burt Bacharach - Do You Know The Way To San Jose.mp3","Burt Bacharach","The Best of Burt Bacharach","Do You Know The Way To San Jose"
"/home/drh/Music/Veronicas - Untouched.mp3","Veronicas","Hook Me Up","Untouched"
"/home/drh/Music/Trombone Shorty - On Your Way Down.mp3","Trombone Shorty","Backatown","On Your Way Down"
"/home/drh/Music/Yes - Love Will Find A Way.mp3","Yes","Big Generator","Love Will Find A Way"
"/home/drh/Music/REO Speedwagon - I Wish You Were There.mp3","REO Speedwagon","Hi Infidelity","I Wish You Were There"
"/home/drh/Music/Alison Krauss - Another Day, Another Dollar.mp3","Alison Krauss","Every Time You Say Goodbye","Another Day, Another Dollar"
"/home/drh/Music/Rascal Flatts - Bless The Broken Road.mp3","Rascal Flatts","Feels Like Today","Bless The Broken Road"
"/home/drh/Music/Van Morrison - Jackie Wilson Said (I'm In Heaven When You Smile).mp3","Van Morrison","The Best Of Van Morrison","Jackie Wilson Said (I'm In Heaven When You Smile)"
"/home/drh/Music/Taylor Swift - Change.mp3","Taylor Swift","Fearless","Change"
"/home/drh/Music/Bobby Russell - Saturday Morning Confusion.mp3","Bobby Russell","Super Hits of the '70s: Have a Nice Day, Vol. 6","Saturday Morning Confusion"
"/home/drh/Music/Gwen Stefani - The Sweet Escape.mp3","Gwen Stefani","The Sweet Escape","The Sweet Escape"
"/home/drh/Music/Allman Brothers Band - Ramblin' Man.mp3","The Allman Brothers Band","Sounds Of The Seventies: 1973","Ramblin' Man"
"/home/drh/Music/Aretha Franklin - I Say A Little Prayer.mp3","Aretha Franklin","Aretha's Gold","I Say A Little Prayer"
"/home/drh/Music/Frank Sinatra - For Once In My Life.mp3","Frank Sinatra","New York New York","For Once In My Life"
"/home/drh/Music/Edwin McCain - Punish Me.mp3","Edwin McCain","Misguided Roses","Punish Me"
"/home/drh/Music/Carpenters - Top of the World (vinyl).mp3","Carpenters","Gold: Greatest Hits","Top of the World (vinyl)"
"/home/drh/Music/3Ds - Annabel Lee.mp3","The 3-D's","The D's Poetry Album","Annabel Lee"
"/home/drh/Music/Alan Jackson - Here In The Real World.mp3","Alan Jackson","Here In The Real World","Here In The Real World"
"/home/drh/Music/Mannheim Steamroller - God Rest Ye Merry Gentlemen.mp3","Mannheim Steamroller","Christmas","God Rest Ye Merry Gentlemen"
"/home/drh/Music/Gladys Knight - God Bless The Child.mp3","Gladys Knight","Before Me","God Bless The Child"
"/home/drh/Music/Linda Ronstadt - Alison.mp3","Linda Ronstadt","Living In The USA","Alison"
"/home/drh/Music/Mary Poppins - Chim Chim Cher-ee.mp3","Mary Poppins","Mary Poppins Original Soundtrack","Chim Chim Cher-ee (From ""Mary Poppins""/Soundtrack Version)"
"/home/drh/Music/Alabama - Born Country.mp3","Alabama","Patriotic Country","Born Country"
"/home/drh/Music/Buoys - Timothy.mp3","Buoys","Super Hits of the '70s: Have a Nice Day, Vol. 6","Timothy"
"/home/drh/Music/Michael Hedges - Rikkis Shuffle.mp3","Michael Hedges","Touch - Windham Hill 25 Years of Guitar","Rikki's Shuffle"
"/home/drh/Music/George Strait - One Night at a Time.mp3","George Strait","50 Number Ones Disc 2","One Night at a Time"
"/home/drh/Music/Matt Nathanson - Heartbreak World.mp3","Matt Nathanson","Some Mad Hope","Heartbreak World"
"/home/drh/Music/Matt Nathanson - Bulletproof Weeks.mp3","Matt Nathanson","Some Mad Hope","Bulletproof Weeks"
"/home/drh/Music/BTO - Takin' Care Of Business.mp3","BTO","Bachman-Turner Overdrive II","Takin' Care Of Business"
"/home/drh/Music/Destiny's Child - My Heart Still Beats.mp3","Destiny's Child","Survivor","My Heart Still Beats"
"/home/drh/Music/Taylor Swift - Enchanted.mp3","Taylor Swift","Speak Now","Enchanted"
"/home/drh/Music/Avril Lavigne - He Wasn't.mp3","Avril Lavigne","Under My Skin","He Wasn't"
"/home/drh/Music/Mormon Tabernacle Choir - Hallelujah Chorus.mp3","Mormon Tabernacle Choir","The Ultimate Christmas Collection","Messiah, HWV 56: Hallelujah Chorus"
"/home/drh/Music/Beatles - Rock And Roll Music.mp3","Beatles","Beatles For Sale","Rock And Roll Music"
"/home/drh/Music/Mark Wills - Jacob's Ladder.mp3","Mark Wills","Mark Wills","Jacob's Ladder"
"/home/drh/Music/Maxine Nightingale - Lead Me On.mp3","Maxine Nightingale","Super Hits of the '70s: Have a Nice Day, Vol. 25","Lead Me On"
"/home/drh/Music/Green Day - Holiday.mp3","Green Day","American Idiot","Holiday"
"/home/drh/Music/Joe Jackson - Jumpin' Jive.mp3","Joe Jackson","Greatest Hits","Jumpin' Jive"
"/home/drh/Music/Rascal Flatts - I Melt .mp3","Rascal Flatts","Melt","I Melt"
"/home/drh/Music/Supertramp - Oh Darling.mp3","Supertramp","Retrospectacle","Oh Darling"
"/home/drh/Music/Crosby Stills Nash & Young - 4 + 20.mp3","Crosby, Stills, Nash & Young","Déjà Vu","4 + 20"
"/home/drh/Music/Suzy Bogguss - Aces.mp3","Suzy Bogguss","Greatest Hits","Aces"
"/home/drh/Music/Adele - Million Years Ago.mp3","Adele","25","Million Years Ago"
"/home/drh/Music/Offspring - Self Esteem.mp3","Offspring","Smash","Self Esteem"
"/home/drh/Music/Naughty by Nature - OPP.mp3","Naughty by Nature","no title","O.P.P"
"/home/drh/Music/Manhattan Transfer - Java Jive.mp3","Manhattan Transfer","The Very Best Of The Manhattan Transfer","Java Jive"
"/home/drh/Music/Night Ranger - (You Can Still) Rock in America.mp3","Night Ranger","Night Ranger's Greatest Hits","(You Can Still) Rock in America"
"/home/drh/Music/Kay Starr - The Man With The Bag.mp3","Kay Starr","Hip Holidays","The Man With The Bag"
"/home/drh/Music/Don Ross - Stop Driving, Start Playing.mp3","Don Ross","Upright & Locked Position","Stop Driving, Start Playing"
"/home/drh/Music/U2 - With Or Without You.mp3","U2","The Best Of 1980 - 1990","With Or Without You"
"/home/drh/Music/Alan Jackson - Chattahoochee.mp3","Alan Jackson","A Lot About Livin' (And a Little 'bout Love)","Chattahoochee (Extended Mix)"
"/home/drh/Music/Windham Hill - Shellas Pictures.mp3","Will Ackerman","Touch - Windham Hill 25 Years of Guitar","Shella's Pictures"
"/home/drh/Music/Spyro Gyra - Innocent Soul.mp3","Spyro Gyra","Rites Of Summer","Innocent Soul"
"/home/drh/Music/Dave Koz - Lucky Man.mp3","Dave Koz","Lucky Man","Lucky Man"
"/home/drh/Music/Level 42 - Mr Pink.mp3","Level 42","The Early Tapes","Mr. Pink"
"/home/drh/Music/Toy Story 2 - When She Loved Me.mp3","Disney","Toy Story 2","When She Loved Me"
"/home/drh/Music/Dan Fogelberg - Sweet Magnolia.mp3","Dan Fogelberg","Windows and Walls","Sweet Magnolia (And the Travelling Salesman)"
"/home/drh/Music/Shinedown - All I Ever Wanted.mp3","Shinedown","Leave A Whisper (Advance)","All I Ever Wanted"
"/home/drh/Music/Charlie Daniels Band - The Devil Went Down To Georgia.mp3","Charlie Daniels Band","Urban Cowboy Original Motion Picture","The Devil Went Down To Georgia"
"/home/drh/Music/Fleetwood Mac - Gypsy.mp3","Fleetwood Mac","Mirage (Remastered)","Gypsy (2016 Remastered)"
"/home/drh/Music/Styx - Why Me.mp3","Styx","Cornerstone","Why Me"
